SID,Age,Sex,Language,Knower_level,Task,Trial_number,Task_item,Response,cite
120519-AY,4.45174538,F,English,CP,Give_N,12,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-AY,4.45174538,F,English,CP,Give_N,13,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-AY,4.45174538,F,English,CP,Give_N,14,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-AY,4.45174538,F,English,CP,Give_N,15,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-AS,4.777549624,M,English,CP,Give_N,1,1,1,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-AS,4.777549624,M,English,CP,Give_N,2,2,2,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-AS,4.777549624,M,English,CP,Give_N,3,3,3,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-AS,4.777549624,M,English,CP,Give_N,4,4,4,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-AS,4.777549624,M,English,CP,Give_N,5,5,5,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-AS,4.777549624,M,English,CP,Give_N,6,6,6,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-AS,4.777549624,M,English,CP,Give_N,7,6,6,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-AS,4.777549624,M,English,CP,Give_N,8,6,6,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-AS,4.777549624,M,English,CP,Give_N,9,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-AS,4.777549624,M,English,CP,Give_N,10,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-AS,4.777549624,M,English,CP,Give_N,11,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-AS,4.777549624,M,English,CP,Give_N,12,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-AS,4.777549624,M,English,CP,Give_N,13,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-AS,4.777549624,M,English,CP,Give_N,14,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-AS,4.777549624,M,English,CP,Give_N,15,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-BR,4.66255989,M,English,4,Give_N,1,1,1,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-BR,4.66255989,M,English,4,Give_N,2,2,2,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-BR,4.66255989,M,English,4,Give_N,3,3,3,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-BR,4.66255989,M,English,4,Give_N,4,4,4,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-BR,4.66255989,M,English,4,Give_N,5,5,6,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-BR,4.66255989,M,English,4,Give_N,6,4,4,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-BR,4.66255989,M,English,4,Give_N,7,5,5,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-BR,4.66255989,M,English,4,Give_N,8,6,5,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-BR,4.66255989,M,English,4,Give_N,9,5,5,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-BR,4.66255989,M,English,4,Give_N,10,6,5,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-BR,4.66255989,M,English,4,Give_N,11,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-BR,4.66255989,M,English,4,Give_N,12,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-BR,4.66255989,M,English,4,Give_N,13,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-BR,4.66255989,M,English,4,Give_N,14,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-BR,4.66255989,M,English,4,Give_N,15,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-N,5.229295003,M,English,CP,Give_N,1,1,1,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-N,5.229295003,M,English,CP,Give_N,2,2,2,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-N,5.229295003,M,English,CP,Give_N,3,3,3,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-N,5.229295003,M,English,CP,Give_N,4,4,4,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-N,5.229295003,M,English,CP,Give_N,5,5,5,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-N,5.229295003,M,English,CP,Give_N,6,6,6,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-N,5.229295003,M,English,CP,Give_N,7,6,6,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-N,5.229295003,M,English,CP,Give_N,8,6,6,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-N,5.229295003,M,English,CP,Give_N,9,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-N,5.229295003,M,English,CP,Give_N,10,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-N,5.229295003,M,English,CP,Give_N,11,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-N,5.229295003,M,English,CP,Give_N,12,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-N,5.229295003,M,English,CP,Give_N,13,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-N,5.229295003,M,English,CP,Give_N,14,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-N,5.229295003,M,English,CP,Give_N,15,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-IP,5.256673511,M,English,4,Give_N,1,1,1,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-IP,5.256673511,M,English,4,Give_N,2,2,2,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-IP,5.256673511,M,English,4,Give_N,3,3,3,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-IP,5.256673511,M,English,4,Give_N,4,4,4,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-IP,5.256673511,M,English,4,Give_N,5,5,5,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-IP,5.256673511,M,English,4,Give_N,6,6,7,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-IP,5.256673511,M,English,4,Give_N,7,5,6,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-IP,5.256673511,M,English,4,Give_N,8,4,4,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-IP,5.256673511,M,English,4,Give_N,9,5,6,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-IP,5.256673511,M,English,4,Give_N,10,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-IP,5.256673511,M,English,4,Give_N,11,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-IP,5.256673511,M,English,4,Give_N,12,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-IP,5.256673511,M,English,4,Give_N,13,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-IP,5.256673511,M,English,4,Give_N,14,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120519-IP,5.256673511,M,English,4,Give_N,15,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-125,4.153319644,ChangeMe,English,2,Give_N,1,1,1,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-125,4.153319644,ChangeMe,English,2,Give_N,2,2,2,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-125,4.153319644,ChangeMe,English,2,Give_N,3,3,5,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-125,4.153319644,ChangeMe,English,2,Give_N,4,2,2,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-125,4.153319644,ChangeMe,English,2,Give_N,5,3,6,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-125,4.153319644,ChangeMe,English,2,Give_N,6,2,2,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-125,4.153319644,ChangeMe,English,2,Give_N,7,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-125,4.153319644,ChangeMe,English,2,Give_N,8,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-125,4.153319644,ChangeMe,English,2,Give_N,9,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-125,4.153319644,ChangeMe,English,2,Give_N,10,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-125,4.153319644,ChangeMe,English,2,Give_N,11,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-125,4.153319644,ChangeMe,English,2,Give_N,12,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-125,4.153319644,ChangeMe,English,2,Give_N,13,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-125,4.153319644,ChangeMe,English,2,Give_N,14,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-125,4.153319644,ChangeMe,English,2,Give_N,15,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-63,3.709787817,ChangeMe,English,1,Give_N,1,1,1,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-63,3.709787817,ChangeMe,English,1,Give_N,2,2,2,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-63,3.709787817,ChangeMe,English,1,Give_N,3,3,3,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-63,3.709787817,ChangeMe,English,1,Give_N,4,4,4,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-63,3.709787817,ChangeMe,English,1,Give_N,5,5,3,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-63,3.709787817,ChangeMe,English,1,Give_N,6,4,7,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-63,3.709787817,ChangeMe,English,1,Give_N,7,3,2,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-63,3.709787817,ChangeMe,English,1,Give_N,8,2,2,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-63,3.709787817,ChangeMe,English,1,Give_N,9,3,2,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-63,3.709787817,ChangeMe,English,1,Give_N,10,2,2,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-63,3.709787817,ChangeMe,English,1,Give_N,11,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-63,3.709787817,ChangeMe,English,1,Give_N,12,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-63,3.709787817,ChangeMe,English,1,Give_N,13,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-63,3.709787817,ChangeMe,English,1,Give_N,14,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-63,3.709787817,ChangeMe,English,1,Give_N,15,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-110,6.042436687,F,English,CP,Give_N,1,1,1,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-110,6.042436687,F,English,CP,Give_N,2,2,2,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-110,6.042436687,F,English,CP,Give_N,3,3,3,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-110,6.042436687,F,English,CP,Give_N,4,4,4,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-110,6.042436687,F,English,CP,Give_N,5,5,5,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-110,6.042436687,F,English,CP,Give_N,6,6,6,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-110,6.042436687,F,English,CP,Give_N,7,6,6,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-110,6.042436687,F,English,CP,Give_N,8,6,6,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-110,6.042436687,F,English,CP,Give_N,9,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-110,6.042436687,F,English,CP,Give_N,10,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-110,6.042436687,F,English,CP,Give_N,11,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-110,6.042436687,F,English,CP,Give_N,12,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-110,6.042436687,F,English,CP,Give_N,13,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-110,6.042436687,F,English,CP,Give_N,14,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-110,6.042436687,F,English,CP,Give_N,15,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-116,5.686516085,ChangeMe,English,CP,Give_N,1,1,1,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-116,5.686516085,ChangeMe,English,CP,Give_N,2,2,2,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-116,5.686516085,ChangeMe,English,CP,Give_N,3,3,3,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-116,5.686516085,ChangeMe,English,CP,Give_N,4,4,4,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-116,5.686516085,ChangeMe,English,CP,Give_N,5,5,5,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-116,5.686516085,ChangeMe,English,CP,Give_N,6,6,6,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-116,5.686516085,ChangeMe,English,CP,Give_N,7,6,6,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-116,5.686516085,ChangeMe,English,CP,Give_N,8,6,6,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-116,5.686516085,ChangeMe,English,CP,Give_N,9,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-116,5.686516085,ChangeMe,English,CP,Give_N,10,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-116,5.686516085,ChangeMe,English,CP,Give_N,11,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-116,5.686516085,ChangeMe,English,CP,Give_N,12,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-116,5.686516085,ChangeMe,English,CP,Give_N,13,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-116,5.686516085,ChangeMe,English,CP,Give_N,14,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-116,5.686516085,ChangeMe,English,CP,Give_N,15,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-12,3.945242984,M,English,CP,Give_N,1,1,1,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-12,3.945242984,M,English,CP,Give_N,2,2,2,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-12,3.945242984,M,English,CP,Give_N,3,3,3,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-12,3.945242984,M,English,CP,Give_N,4,4,4,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-12,3.945242984,M,English,CP,Give_N,5,5,5,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-12,3.945242984,M,English,CP,Give_N,6,6,6,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-12,3.945242984,M,English,CP,Give_N,7,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-12,3.945242984,M,English,CP,Give_N,8,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-12,3.945242984,M,English,CP,Give_N,9,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-12,3.945242984,M,English,CP,Give_N,10,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-12,3.945242984,M,English,CP,Give_N,11,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-12,3.945242984,M,English,CP,Give_N,12,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-12,3.945242984,M,English,CP,Give_N,13,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-12,3.945242984,M,English,CP,Give_N,14,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-12,3.945242984,M,English,CP,Give_N,15,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-62,4.873374401,NA,English,CP,Give_N,1,1,1,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-62,4.873374401,NA,English,CP,Give_N,2,2,2,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-62,4.873374401,NA,English,CP,Give_N,3,3,3,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-62,4.873374401,NA,English,CP,Give_N,4,4,4,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-62,4.873374401,NA,English,CP,Give_N,5,5,5,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-62,4.873374401,NA,English,CP,Give_N,6,6,6,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-62,4.873374401,NA,English,CP,Give_N,7,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-62,4.873374401,NA,English,CP,Give_N,8,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-62,4.873374401,NA,English,CP,Give_N,9,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-62,4.873374401,NA,English,CP,Give_N,10,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-62,4.873374401,NA,English,CP,Give_N,11,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-62,4.873374401,NA,English,CP,Give_N,12,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-62,4.873374401,NA,English,CP,Give_N,13,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-62,4.873374401,NA,English,CP,Give_N,14,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
120719-62,4.873374401,NA,English,CP,Give_N,15,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
121619-OP,5.828884326,M,English,CP,Give_N,1,3,3,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
121619-OP,5.828884326,M,English,CP,Give_N,2,4,4,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
121619-OP,5.828884326,M,English,CP,Give_N,3,5,5,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
121619-OP,5.828884326,M,English,CP,Give_N,4,6,6,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
121619-OP,5.828884326,M,English,CP,Give_N,5,6,6,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
121619-OP,5.828884326,M,English,CP,Give_N,6,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
121619-OP,5.828884326,M,English,CP,Give_N,7,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
121619-OP,5.828884326,M,English,CP,Give_N,8,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
121619-OP,5.828884326,M,English,CP,Give_N,9,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
121619-OP,5.828884326,M,English,CP,Give_N,10,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
121619-OP,5.828884326,M,English,CP,Give_N,11,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
121619-OP,5.828884326,M,English,CP,Give_N,12,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
121619-OP,5.828884326,M,English,CP,Give_N,13,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
121619-OP,5.828884326,M,English,CP,Give_N,14,Enter Number!,,"Schneider, R.M, Yen, A., & Barner, D. (unpublished dataset)."
