SID,Age,Sex,Language,Knower_level,Task,Trial_number,Task_item,Response,cite
one-one_7,3.920602327,M,English,4,Give_N,11,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_7,3.920602327,M,English,4,Give_N,12,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_7,3.920602327,M,English,4,Give_N,13,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_7,3.920602327,M,English,4,Give_N,14,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_7,3.920602327,M,English,4,Give_N,15,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_8,3.58110883,F,English,4,Give_N,1,3,3,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_8,3.58110883,F,English,4,Give_N,2,4,5,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_8,3.58110883,F,English,4,Give_N,3,3,3,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_8,3.58110883,F,English,4,Give_N,4,4,4,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_8,3.58110883,F,English,4,Give_N,5,5,6,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_8,3.58110883,F,English,4,Give_N,6,4,4,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_8,3.58110883,F,English,4,Give_N,7,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_8,3.58110883,F,English,4,Give_N,8,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_8,3.58110883,F,English,4,Give_N,9,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_8,3.58110883,F,English,4,Give_N,10,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_8,3.58110883,F,English,4,Give_N,11,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_8,3.58110883,F,English,4,Give_N,12,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_8,3.58110883,F,English,4,Give_N,13,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_8,3.58110883,F,English,4,Give_N,14,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_8,3.58110883,F,English,4,Give_N,15,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_9,4.254620123,F,English,CP,Give_N,1,3,3,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_9,4.254620123,F,English,CP,Give_N,2,4,4,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_9,4.254620123,F,English,CP,Give_N,3,5,5,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_9,4.254620123,F,English,CP,Give_N,4,6,7,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_9,4.254620123,F,English,CP,Give_N,5,5,5,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_9,4.254620123,F,English,CP,Give_N,6,6,6,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_9,4.254620123,F,English,CP,Give_N,7,6,6,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_9,4.254620123,F,English,CP,Give_N,8,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_9,4.254620123,F,English,CP,Give_N,9,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_9,4.254620123,F,English,CP,Give_N,10,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_9,4.254620123,F,English,CP,Give_N,11,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_9,4.254620123,F,English,CP,Give_N,12,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_9,4.254620123,F,English,CP,Give_N,13,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_9,4.254620123,F,English,CP,Give_N,14,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_9,4.254620123,F,English,CP,Give_N,15,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_10,3.849418207,F,English,CP,Give_N,1,3,3,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_10,3.849418207,F,English,CP,Give_N,2,4,4,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_10,3.849418207,F,English,CP,Give_N,3,5,5,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_10,3.849418207,F,English,CP,Give_N,4,6,6,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_10,3.849418207,F,English,CP,Give_N,5,6,7,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_10,3.849418207,F,English,CP,Give_N,6,5,6,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_10,3.849418207,F,English,CP,Give_N,7,4,4,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_10,3.849418207,F,English,CP,Give_N,8,5,5,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_10,3.849418207,F,English,CP,Give_N,9,6,6,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_10,3.849418207,F,English,CP,Give_N,10,6,6,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_10,3.849418207,F,English,CP,Give_N,11,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_10,3.849418207,F,English,CP,Give_N,12,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_10,3.849418207,F,English,CP,Give_N,13,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_10,3.849418207,F,English,CP,Give_N,14,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_10,3.849418207,F,English,CP,Give_N,15,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_11,3.578370979,F,English,5,Give_N,1,3,3,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_11,3.578370979,F,English,5,Give_N,2,4,4,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_11,3.578370979,F,English,5,Give_N,3,5,5,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_11,3.578370979,F,English,5,Give_N,4,6,5,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_11,3.578370979,F,English,5,Give_N,5,5,5,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_11,3.578370979,F,English,5,Give_N,6,5,5,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_11,3.578370979,F,English,5,Give_N,7,4,4,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_11,3.578370979,F,English,5,Give_N,8,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_11,3.578370979,F,English,5,Give_N,9,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_11,3.578370979,F,English,5,Give_N,10,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_11,3.578370979,F,English,5,Give_N,11,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_11,3.578370979,F,English,5,Give_N,12,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_11,3.578370979,F,English,5,Give_N,13,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_11,3.578370979,F,English,5,Give_N,14,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_11,3.578370979,F,English,5,Give_N,15,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_12,3.255304586,M,English,2,Give_N,1,3,3,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_12,3.255304586,M,English,2,Give_N,2,4,5,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_12,3.255304586,M,English,2,Give_N,3,3,3,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_12,3.255304586,M,English,2,Give_N,4,4,4,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_12,3.255304586,M,English,2,Give_N,5,5,3,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_12,3.255304586,M,English,2,Give_N,6,4,3,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_12,3.255304586,M,English,2,Give_N,7,3,4,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_12,3.255304586,M,English,2,Give_N,8,2,2,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_12,3.255304586,M,English,2,Give_N,9,3,3,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_12,3.255304586,M,English,2,Give_N,10,2,2,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_12,3.255304586,M,English,2,Give_N,11,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_12,3.255304586,M,English,2,Give_N,12,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_12,3.255304586,M,English,2,Give_N,13,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_12,3.255304586,M,English,2,Give_N,14,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_12,3.255304586,M,English,2,Give_N,15,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_13,5.048596851,M,English,CP,Give_N,1,3,3,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_13,5.048596851,M,English,CP,Give_N,2,4,4,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_13,5.048596851,M,English,CP,Give_N,3,5,5,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_13,5.048596851,M,English,CP,Give_N,4,6,6,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_13,5.048596851,M,English,CP,Give_N,5,6,6,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_13,5.048596851,M,English,CP,Give_N,6,6,6,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_13,5.048596851,M,English,CP,Give_N,7,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_13,5.048596851,M,English,CP,Give_N,8,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_13,5.048596851,M,English,CP,Give_N,9,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_13,5.048596851,M,English,CP,Give_N,10,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_13,5.048596851,M,English,CP,Give_N,11,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_13,5.048596851,M,English,CP,Give_N,12,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_13,5.048596851,M,English,CP,Give_N,13,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_13,5.048596851,M,English,CP,Give_N,14,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_13,5.048596851,M,English,CP,Give_N,15,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_14,3.986310746,F,English,3,Give_N,1,3,3,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_14,3.986310746,F,English,3,Give_N,2,4,6,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_14,3.986310746,F,English,3,Give_N,3,3,3,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_14,3.986310746,F,English,3,Give_N,4,4,7,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_14,3.986310746,F,English,3,Give_N,5,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_14,3.986310746,F,English,3,Give_N,6,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_14,3.986310746,F,English,3,Give_N,7,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_14,3.986310746,F,English,3,Give_N,8,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_14,3.986310746,F,English,3,Give_N,9,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_14,3.986310746,F,English,3,Give_N,10,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_14,3.986310746,F,English,3,Give_N,11,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_14,3.986310746,F,English,3,Give_N,12,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_14,3.986310746,F,English,3,Give_N,13,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_14,3.986310746,F,English,3,Give_N,14,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_14,3.986310746,F,English,3,Give_N,15,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_15,4.013689254,F,English,4,Give_N,1,3,3,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_15,4.013689254,F,English,4,Give_N,2,4,4,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_15,4.013689254,F,English,4,Give_N,3,5,5,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_15,4.013689254,F,English,4,Give_N,4,6,5,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_15,4.013689254,F,English,4,Give_N,5,5,5,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_15,4.013689254,F,English,4,Give_N,6,6,5,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_15,4.013689254,F,English,4,Give_N,7,5,6,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_15,4.013689254,F,English,4,Give_N,8,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_15,4.013689254,F,English,4,Give_N,9,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_15,4.013689254,F,English,4,Give_N,10,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_15,4.013689254,F,English,4,Give_N,11,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_15,4.013689254,F,English,4,Give_N,12,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_15,4.013689254,F,English,4,Give_N,13,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_15,4.013689254,F,English,4,Give_N,14,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_15,4.013689254,F,English,4,Give_N,15,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_16,4.361396304,M,English,CP,Give_N,1,3,3,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_16,4.361396304,M,English,CP,Give_N,2,4,4,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_16,4.361396304,M,English,CP,Give_N,3,5,5,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_16,4.361396304,M,English,CP,Give_N,4,6,7,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_16,4.361396304,M,English,CP,Give_N,5,5,5,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_16,4.361396304,M,English,CP,Give_N,6,6,6,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_16,4.361396304,M,English,CP,Give_N,7,6,6,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_16,4.361396304,M,English,CP,Give_N,8,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
one-one_16,4.361396304,M,English,CP,Give_N,9,NA,NA,"Schneider, R.M., Brockbank, E., Feiman, R., & Barner, D. (under review). Counting and the ontogenetic origins of exact equality. "
